"0516","2016","late_out","2672"
"0516","2015","early_in","298"
"0516","2015","am_in","4228"
"0516","2015","mid_in","3231"
"0516","2015","pm_in","3454"
"0516","2015","late_in","1244"
"0516","2015","early_out","139"
"0516","2015","am_out","3504"
"0516","2015","mid_out","2434"
"0516","2015","pm_out","2589"
"0516","2015","late_out","2699"
"0516","2014","early_out","123"
"0516","2014","am_out","3647"
"0516","2014","mid_out","2639"
"0516","2014","pm_out","2666"
"0516","2014","late_out","2765"
"0517","2014","in","7933"
"0517","2014","out","7762"
"0517","2014","sat_in","8633"
"0517","2014","sat_out","8543"
"0517","2014","sun_in","7352"
"0517","2014","sun_out","6669"
"0517","2014","tot_yr","5690000"
"0517","2014","late_in","1539"
"0517","2014","pm_in","1694"
"0517","2014","mid_in","2761"
"0517","2014","early_in","153"
"0517","2014","am_in","1781"
"0517","2015","in","7476"
"0517","2015","sat_in","8002"
"0517","2015","sun_in","6722"
"0517","2015","out","7014"
"0517","2015","sat_out","7561"
"0517","2015","sun_out","5894"
"0517","2015","tot_yr","5219590"
"0517","2016","in","6997"
"0517","2016","sat_in","7356"
"0517","2016","sun_in","6097"
"0517","2016","out","6293"
"0517","2016","sat_out","6658"
"0517","2016","sun_out","5173"
"0517","2016","tot_yr","4756028"
"0517","2016","early_in","147"
"0517","2016","am_in","1637"
"0517","2016","mid_in","2455"
"0517","2016","pm_in","1460"
"0517","2016","late_in","1300"
"0517","2016","early_out","59"
"0517","2016","am_out","771"
"0517","2016","mid_out","1860"
"0517","2016","pm_out","1807"
"0517","2016","late_out","1836"
"0517","2015","early_in","140"
"0517","2015","am_in","1693"
"0517","2015","mid_in","2643"
"0517","2015","pm_in","1593"
"0517","2015","late_in","1400"
"0517","2015","early_out","60"
"0517","2015","am_out","888"
"0517","2015","mid_out","2013"
"0517","2015","pm_out","1921"
"0517","2015","late_out","2148"
"0517","2014","early_out","60"
"0517","2014","am_out","962"
"0517","2014","mid_out","2235"
"0517","2014","pm_out","2133"
"0517","2014","late_out","2391"
"0518","2014","in","5657"
"0518","2014","out","5359"
"0518","2014","sat_in","3540"
"0518","2014","sat_out","3302"
"0518","2014","sun_in","2200"
"0518","2014","sun_out","2085"
"0518","2014","tot_yr","3400000"
"0518","2014","late_in","317"
"0518","2014","pm_in","623"
"0518","2014","mid_in","1287"
"0518","2014","early_in","1016"
"0518","2014","am_in","2393"
"0518","2015","in","5843"
"0518","2015","sat_in","3522"
"0518","2015","sun_in","2233"
"0518","2015","out","5531"
"0518","2015","sat_out","3329"
"0518","2015","sun_out","2113"
"0518","2015","tot_yr","3490288"
"0518","2016","in","5803"
"0518","2016","sat_in","3830"
"0518","2016","sun_in","2540"
"0518","2016","out","5542"
